# ----------------------------------------,
# 1 Master View,
# Audience Overview,
# 20180101-20180723,
# ----------------------------------------,
,
Day Index,Pageviews
1/1/2018,"7,677"
1/2/2018,"13,317"
1/3/2018,"12,065"
1/4/2018,"11,291"
1/5/2018,"12,327"
1/6/2018,"7,422"
1/7/2018,"8,045"
1/8/2018,"12,498"
1/9/2018,"13,421"
1/10/2018,"13,529"
1/11/2018,"12,196"
1/12/2018,"11,209"
1/13/2018,"8,022"
1/14/2018,"8,222"
1/15/2018,"11,233"
1/16/2018,"12,912"
1/17/2018,"12,928"
1/18/2018,"11,551"
1/19/2018,"11,798"
1/20/2018,"8,121"
1/21/2018,"8,757"
1/22/2018,"12,950"
1/23/2018,"11,987"
1/24/2018,"13,810"
1/25/2018,"15,974"
1/26/2018,"11,547"
1/27/2018,"8,436"
1/28/2018,"8,851"
1/29/2018,"12,965"
1/30/2018,"12,992"
1/31/2018,"12,935"
2/1/2018,"12,888"
2/2/2018,"11,452"
2/3/2018,"7,895"
2/4/2018,"8,640"
2/5/2018,"12,428"
2/6/2018,"12,448"
2/7/2018,"13,356"
2/8/2018,"13,499"
2/9/2018,"12,476"
2/10/2018,"8,951"
2/11/2018,"10,157"
2/12/2018,"14,505"
2/13/2018,"13,656"
2/14/2018,"12,365"
2/15/2018,"12,105"
2/16/2018,"10,648"
2/17/2018,"8,362"
2/18/2018,"9,587"
2/19/2018,"10,243"
2/20/2018,"13,520"
2/21/2018,"13,284"
2/22/2018,"14,660"
2/23/2018,"11,899"
2/24/2018,"8,344"
2/25/2018,"9,073"
2/26/2018,"16,454"
2/27/2018,"13,920"
2/28/2018,"12,622"
3/1/2018,"12,261"
3/2/2018,"11,256"
3/3/2018,"9,222"
3/4/2018,"9,249"
3/5/2018,"12,925"
3/6/2018,"14,835"
3/7/2018,"13,314"
3/8/2018,"12,931"
3/9/2018,"11,225"
3/10/2018,"8,876"
3/11/2018,"8,858"
3/12/2018,"14,932"
3/13/2018,"13,913"
3/14/2018,"14,327"
3/15/2018,"16,604"
3/16/2018,"13,560"
3/17/2018,"9,419"
3/18/2018,"8,876"
3/19/2018,"16,269"
3/20/2018,"14,220"
3/21/2018,"18,470"
3/22/2018,"15,451"
3/23/2018,"12,790"
3/24/2018,"9,699"
3/25/2018,"8,851"
3/26/2018,"15,187"
3/27/2018,"21,204"
3/28/2018,"18,768"
3/29/2018,"16,553"
3/30/2018,"13,161"
3/31/2018,"8,168"
4/1/2018,"8,968"
4/2/2018,"15,466"
4/3/2018,"14,674"
4/4/2018,"15,294"
4/5/2018,"13,891"
4/6/2018,"12,354"
4/7/2018,"9,137"
4/8/2018,"9,398"
4/9/2018,"14,544"
4/10/2018,"14,588"
4/11/2018,"14,604"
4/12/2018,"14,638"
4/13/2018,"11,853"
4/14/2018,"7,627"
4/15/2018,"8,964"
4/16/2018,"13,333"
4/17/2018,"13,323"
4/18/2018,"14,355"
4/19/2018,"13,373"
4/20/2018,"12,190"
4/21/2018,"8,809"
4/22/2018,"9,376"
4/23/2018,"15,093"
4/24/2018,"14,104"
4/25/2018,"13,503"
4/26/2018,"14,399"
4/27/2018,"11,082"
4/28/2018,"8,360"
4/29/2018,"8,948"
4/30/2018,"14,073"
5/1/2018,"13,300"
5/2/2018,"13,560"
5/3/2018,"14,420"
5/4/2018,"12,857"
5/5/2018,"8,472"
5/6/2018,"9,246"
5/7/2018,"14,334"
5/8/2018,"16,607"
5/9/2018,"17,093"
5/10/2018,"19,367"
5/11/2018,"13,026"
5/12/2018,"8,989"
5/13/2018,"9,121"
5/14/2018,"15,226"
5/15/2018,"14,308"
5/16/2018,"13,987"
5/17/2018,"16,443"
5/18/2018,"16,391"
5/19/2018,"9,077"
5/20/2018,"8,811"
5/21/2018,"16,189"
5/22/2018,"21,008"
5/23/2018,"17,606"
5/24/2018,"15,407"
5/25/2018,"12,937"
5/26/2018,"8,106"
5/27/2018,"8,869"
5/28/2018,"9,960"
5/29/2018,"15,623"
5/30/2018,"15,099"
5/31/2018,"14,226"
6/1/2018,"17,986"
6/2/2018,"10,315"
6/3/2018,"11,238"
6/4/2018,"17,752"
6/5/2018,"16,661"
6/6/2018,"17,418"
6/7/2018,"17,468"
6/8/2018,"13,475"
6/9/2018,"8,782"
6/10/2018,"9,243"
6/11/2018,"14,714"
6/12/2018,"16,293"
6/13/2018,"12,916"
6/14/2018,"11,958"
6/15/2018,"10,138"
6/16/2018,"7,077"
6/17/2018,"8,081"
6/18/2018,"14,125"
6/19/2018,"13,902"
6/20/2018,"12,642"
6/21/2018,"12,492"
6/22/2018,"11,267"
6/23/2018,"7,666"
6/24/2018,"8,322"
6/25/2018,"14,354"
6/26/2018,"11,368"
6/27/2018,"13,232"
6/28/2018,"11,685"
6/29/2018,"11,451"
6/30/2018,"7,061"
7/1/2018,"7,491"
7/2/2018,"13,981"
7/3/2018,"11,294"
7/4/2018,"8,454"
7/5/2018,"9,741"
7/6/2018,"10,693"
7/7/2018,"6,569"
7/8/2018,"7,342"
7/9/2018,"14,178"
7/10/2018,"13,529"
7/11/2018,"13,571"
7/12/2018,"11,770"
7/13/2018,"12,630"
7/14/2018,"7,299"
7/15/2018,"8,749"
7/16/2018,"14,978"
7/17/2018,"14,627"
7/18/2018,"13,776"
7/19/2018,"12,335"
7/20/2018,"10,733"
7/21/2018,"6,971"
7/22/2018,"8,225"
7/23/2018,"13,159"
,"2,498,962"
