# ----------------------------------------,
# 1 Master View,
# Audience Overview,
# 20180101-20180723,
# ----------------------------------------,
,
Day Index,Number of Sessions per User
1/1/2018,1.11
1/2/2018,1.12
1/3/2018,1.1
1/4/2018,1.11
1/5/2018,1.1
1/6/2018,1.09
1/7/2018,1.09
1/8/2018,1.11
1/9/2018,1.11
1/10/2018,1.1
1/11/2018,1.11
1/12/2018,1.1
1/13/2018,1.09
1/14/2018,1.1
1/15/2018,1.1
1/16/2018,1.1
1/17/2018,1.11
1/18/2018,1.11
1/19/2018,1.1
1/20/2018,1.09
1/21/2018,1.09
1/22/2018,1.11
1/23/2018,1.09
1/24/2018,1.13
1/25/2018,1.15
1/26/2018,1.1
1/27/2018,1.09
1/28/2018,1.08
1/29/2018,1.11
1/30/2018,1.12
1/31/2018,1.11
2/1/2018,1.11
2/2/2018,1.1
2/3/2018,1.09
2/4/2018,1.08
2/5/2018,1.11
2/6/2018,1.09
2/7/2018,1.11
2/8/2018,1.12
2/9/2018,1.12
2/10/2018,1.06
2/11/2018,1.07
2/12/2018,1.1
2/13/2018,1.08
2/14/2018,1.1
2/15/2018,1.1
2/16/2018,1.08
2/17/2018,1.07
2/18/2018,1.09
2/19/2018,1.08
2/20/2018,1.09
2/21/2018,1.1
2/22/2018,1.1
2/23/2018,1.1
2/24/2018,1.09
2/25/2018,1.1
2/26/2018,1.09
2/27/2018,1.11
2/28/2018,1.1
3/1/2018,1.12
3/2/2018,1.09
3/3/2018,1.1
3/4/2018,1.1
3/5/2018,1.1
3/6/2018,1.11
3/7/2018,1.12
3/8/2018,1.1
3/9/2018,1.09
3/10/2018,1.09
3/11/2018,1.1
3/12/2018,1.11
3/13/2018,1.1
3/14/2018,1.1
3/15/2018,1.12
3/16/2018,1.09
3/17/2018,1.1
3/18/2018,1.09
3/19/2018,1.12
3/20/2018,1.11
3/21/2018,1.11
3/22/2018,1.1
3/23/2018,1.1
3/24/2018,1.1
3/25/2018,1.09
3/26/2018,1.13
3/27/2018,1.12
3/28/2018,1.13
3/29/2018,1.1
3/30/2018,1.12
3/31/2018,1.09
4/1/2018,1.11
4/2/2018,1.13
4/3/2018,1.1
4/4/2018,1.12
4/5/2018,1.11
4/6/2018,1.1
4/7/2018,1.12
4/8/2018,1.11
4/9/2018,1.12
4/10/2018,1.13
4/11/2018,1.11
4/12/2018,1.13
4/13/2018,1.1
4/14/2018,1.1
4/15/2018,1.1
4/16/2018,1.11
4/17/2018,1.13
4/18/2018,1.13
4/19/2018,1.11
4/20/2018,1.11
4/21/2018,1.11
4/22/2018,1.13
4/23/2018,1.12
4/24/2018,1.11
4/25/2018,1.11
4/26/2018,1.13
4/27/2018,1.11
4/28/2018,1.1
4/29/2018,1.11
4/30/2018,1.13
5/1/2018,1.12
5/2/2018,1.12
5/3/2018,1.12
5/4/2018,1.13
5/5/2018,1.12
5/6/2018,1.1
5/7/2018,1.12
5/8/2018,1.12
5/9/2018,1.13
5/10/2018,1.14
5/11/2018,1.12
5/12/2018,1.11
5/13/2018,1.1
5/14/2018,1.11
5/15/2018,1.12
5/16/2018,1.12
5/17/2018,1.16
5/18/2018,1.13
5/19/2018,1.11
5/20/2018,1.11
5/21/2018,1.14
5/22/2018,1.14
5/23/2018,1.15
5/24/2018,1.13
5/25/2018,1.12
5/26/2018,1.1
5/27/2018,1.13
5/28/2018,1.1
5/29/2018,1.14
5/30/2018,1.11
5/31/2018,1.14
6/1/2018,1.12
6/2/2018,1.12
6/3/2018,1.11
6/4/2018,1.14
6/5/2018,1.12
6/6/2018,1.16
6/7/2018,1.15
6/8/2018,1.12
6/9/2018,1.12
6/10/2018,1.12
6/11/2018,1.13
6/12/2018,1.15
6/13/2018,1.13
6/14/2018,1.12
6/15/2018,1.13
6/16/2018,1.13
6/17/2018,1.13
6/18/2018,1.14
6/19/2018,1.14
6/20/2018,1.12
6/21/2018,1.13
6/22/2018,1.13
6/23/2018,1.12
6/24/2018,1.11
6/25/2018,1.12
6/26/2018,1.12
6/27/2018,1.13
6/28/2018,1.12
6/29/2018,1.11
6/30/2018,1.11
7/1/2018,1.12
7/2/2018,1.13
7/3/2018,1.12
7/4/2018,1.11
7/5/2018,1.13
7/6/2018,1.13
7/7/2018,1.11
7/8/2018,1.09
7/9/2018,1.15
7/10/2018,1.12
7/11/2018,1.13
7/12/2018,1.13
7/13/2018,1.12
7/14/2018,1.14
7/15/2018,1.1
7/16/2018,1.15
7/17/2018,1.12
7/18/2018,1.14
7/19/2018,1.13
7/20/2018,1.12
7/21/2018,1.13
7/22/2018,1.13
7/23/2018,1.14
,1.11
