# ----------------------------------------,
# 1 Master View,
# Audience Overview,
# 20180101-20180723,
# ----------------------------------------,
,
Day Index,Pages / Session
1/1/2018,3.83
1/2/2018,4.15
1/3/2018,3.99
1/4/2018,3.72
1/5/2018,4.42
1/6/2018,3.64
1/7/2018,3.65
1/8/2018,4.11
1/9/2018,3.91
1/10/2018,4.03
1/11/2018,3.89
1/12/2018,3.8
1/13/2018,3.57
1/14/2018,3.51
1/15/2018,3.48
1/16/2018,3.73
1/17/2018,3.9
1/18/2018,3.83
1/19/2018,4.01
1/20/2018,3.81
1/21/2018,4.03
1/22/2018,4.06
1/23/2018,3.91
1/24/2018,4.39
1/25/2018,4.3
1/26/2018,4.08
1/27/2018,3.85
1/28/2018,3.82
1/29/2018,3.99
1/30/2018,3.95
1/31/2018,4.11
2/1/2018,4.01
2/2/2018,4.07
2/3/2018,3.69
2/4/2018,3.83
2/5/2018,3.85
2/6/2018,3.97
2/7/2018,4.19
2/8/2018,4.34
2/9/2018,4.03
2/10/2018,3.53
2/11/2018,3.63
2/12/2018,3.89
2/13/2018,3.83
2/14/2018,3.67
2/15/2018,3.77
2/16/2018,3.75
2/17/2018,3.44
2/18/2018,3.54
2/19/2018,3.44
2/20/2018,3.65
2/21/2018,3.73
2/22/2018,3.9
2/23/2018,3.74
2/24/2018,3.59
2/25/2018,3.54
2/26/2018,3.94
2/27/2018,3.8
2/28/2018,3.82
3/1/2018,3.7
3/2/2018,3.72
3/3/2018,3.74
3/4/2018,3.69
3/5/2018,3.8
3/6/2018,3.73
3/7/2018,3.96
3/8/2018,4.04
3/9/2018,3.77
3/10/2018,3.77
3/11/2018,3.79
3/12/2018,3.97
3/13/2018,3.85
3/14/2018,4.03
3/15/2018,4.08
3/16/2018,4.07
3/17/2018,3.92
3/18/2018,3.62
3/19/2018,4.12
3/20/2018,4.03
3/21/2018,3.83
3/22/2018,3.94
3/23/2018,3.93
3/24/2018,3.99
3/25/2018,3.78
3/26/2018,4.18
3/27/2018,4.47
3/28/2018,4.47
3/29/2018,4.32
3/30/2018,4.3
3/31/2018,4
4/1/2018,3.86
4/2/2018,4.28
4/3/2018,3.97
4/4/2018,4.22
4/5/2018,4.28
4/6/2018,4.24
4/7/2018,4.03
4/8/2018,3.64
4/9/2018,4.17
4/10/2018,4.06
4/11/2018,4.28
4/12/2018,4.19
4/13/2018,4.04
4/14/2018,3.77
4/15/2018,3.97
4/16/2018,3.89
4/17/2018,3.79
4/18/2018,4.12
4/19/2018,4
4/20/2018,4.32
4/21/2018,4.26
4/22/2018,4.04
4/23/2018,4.33
4/24/2018,4.16
4/25/2018,4.01
4/26/2018,4.15
4/27/2018,3.86
4/28/2018,3.98
4/29/2018,4.2
4/30/2018,4.53
5/1/2018,4.2
5/2/2018,3.99
5/3/2018,4.15
5/4/2018,4.1
5/5/2018,4.01
5/6/2018,4.22
5/7/2018,4.28
5/8/2018,4.04
5/9/2018,4.46
5/10/2018,4.61
5/11/2018,4.17
5/12/2018,3.93
5/13/2018,4.2
5/14/2018,4.47
5/15/2018,4.28
5/16/2018,4.25
5/17/2018,4.52
5/18/2018,5.15
5/19/2018,4.51
5/20/2018,4.26
5/21/2018,4.87
5/22/2018,5.54
5/23/2018,4.86
5/24/2018,4.57
5/25/2018,4.68
5/26/2018,4.24
5/27/2018,4.16
5/28/2018,4.08
5/29/2018,4.67
5/30/2018,4.88
5/31/2018,4.64
6/1/2018,5.31
6/2/2018,4.76
6/3/2018,4.96
6/4/2018,4.78
6/5/2018,4.77
6/6/2018,4.67
6/7/2018,4.82
6/8/2018,4.5
6/9/2018,4.19
6/10/2018,4.26
6/11/2018,4.35
6/12/2018,4.79
6/13/2018,4.32
6/14/2018,4.46
6/15/2018,4.44
6/16/2018,4.36
6/17/2018,4.72
6/18/2018,4.5
6/19/2018,4.44
6/20/2018,4.52
6/21/2018,4.4
6/22/2018,4.53
6/23/2018,4.34
6/24/2018,4.53
6/25/2018,4.28
6/26/2018,4.07
6/27/2018,4.63
6/28/2018,4.47
6/29/2018,4.9
6/30/2018,4.32
7/1/2018,4.33
7/2/2018,4.69
7/3/2018,4.15
7/4/2018,3.98
7/5/2018,4.15
7/6/2018,4.68
7/7/2018,4.22
7/8/2018,4.14
7/9/2018,4.7
7/10/2018,4.7
7/11/2018,4.82
7/12/2018,4.29
7/13/2018,5.07
7/14/2018,4.3
7/15/2018,4.63
7/16/2018,4.61
7/17/2018,4.77
7/18/2018,4.68
7/19/2018,4.55
7/20/2018,4.58
7/21/2018,4.2
7/22/2018,4.59
7/23/2018,4.52
,4.17
